"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00120611","2018-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","361.0","E","85.9",",E","5",",E","1",",E","0",",E","0",",E","0",",E","0",",E","28",",E","2",",E","20180925",",,E","20180923",",,E","20180917",",,E","8.5",",E,25,","6.3",",,E,23,","36.3",",E,17,","8.3","E","7.7",",E","9.7",",,,E","20.94",",E","26.63",",,,E","15.25",",,,E"
"SPE00120611","2018-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","381.6","E","20.6",",E","11",",E","8",",E","3",",E","0",",E","0",",E","0",",E","14",",E","0",",E","20181030",",,E","20181028",",,E","20181013",",,E","3.4",",E,30,","42.3",",,E,28,","30.0",",E,13,","106.3","E","98.0",",E","175.3",",,,E","15.84",",E","20.87",",,,E","10.80",",,,E"
"SPE00120611","2018-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","381.6","E","0.0",",E","18",",E","8",",E","0",",E","0",",E","0",",E","0",",E","7",",E","0",",E","20181104",",,E","20181126",",,E","20181115",",,E","2.9",",E,04,","19.8",",,E,26,","23.6",",E,15,","256.4","E","150.1",",E","80.8",",,,E","13.33",",E","17.81",",,,E","8.85",",,,E"
"SPE00120611","2018-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","381.6","E","0.0",",E","11",",E","3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","20181231","+,,E","20181213",",,E","20181204",",,E","1.3",",E,31,+","12.8",",,E,13,","20.4",",E,04,","469.8","E","213.4",",E","28.8",",,,E","11.45",",E","15.96",",,,E","6.94",",,,E"
"SPE00120611","2019-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","22",",E","14",",E","3",",E","0",",E","4",",E","0",",E","0",",E","0",",E","20190105",",,E","20190122",",,E","20190131",",,E","-2.3",",E,05,","33.4",",,E,22,","18.3",",E,31,","800.0","E","330.2",",E","230.4",",,,E","7.68",",E","11.09",",,,E","4.27",",,,E"
"SPE00120611","2019-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","8",",E","4",",E","0",",E","0",",E","0",",E","0",",E","8",",E","0",",E","20190204",",,E","20190201",",,E","20190227",",,E","1.4",",E,04,","15.1",",,E,01,","26.9",",E,27,","981.9","E","181.9",",E","37.0",",,,E","11.84",",E","18.08",",,,E","5.59",",,,E"
"SPE00120611","2019-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","10",",E","4",",E","0",",E","0",",E","0",",E","0",",E","7",",E","0",",E","20190327",",,E","20190318",",,E","20190316",",,E","2.3",",E,27,","16.3",",,E,18,","26.3",",E,16,","1181.3","E","199.4",",E","51.9",",,,E","11.90",",E","17.69",",,,E","6.12",",,,E"
"SPE00120611","2019-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.8","E","1.8",",E","13",",E","7",",E","0",",E","0",",E","0",",E","0",",E","5",",E","0",",E","20190413",",,E","20190409",",,E","20190415",",,E","2.6",",E,13,","13.2",",,E,09,","26.0",",E,15,","1340.8","E","159.5",",E","72.6",",,,E","13.08",",E","18.25",",,,E","7.90",",,,E"
"SPE00120611","2019-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","4.7","E","2.9",",E","15",",E","11",",E","0",",E","0",",E","0",",E","0",",E","9",",E","0",",E","20190505",",,E","20190518",",,E","20190531",",,E","3.5",",E,05,","15.5",",,E,18,","30.1",",E,31,","1469.9","E","129.1",",E","69.5",",,,E","14.26",",E","19.35",",,,E","9.17",",,,E"
"SPE00120611","2019-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","59.1","E","54.4",",E","8",",E","5",",E","0",",E","0",",E","0",",E","0",",E","19",",E","4",",E","20190613","+,,E","20190610",",,E","20190627",",,E","8.8",",E,13,+","8.1",",,E,10,","40.7",",E,27,","1512.0","E","42.1",",E","26.5",",,,E","18.74",",E","24.31",",,,E","13.18",",,,E"
"SPE00120611","2019-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","169.4","E","110.3",",E","11",",E","4",",E","1",",E","0",",E","0",",E","0",",E","30",",E","4",",E","20190731",",,E","20190725",",,E","20190723",",,E","12.1",",E,31,","35.6",",,E,25,","38.6",",E,23,","0.6","E","0.6",",E","64.1",",,,E","21.87",",E","26.86",",,,E","16.88",",,,E"
"SPE00120611","2019-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","273.4","E","104.0",",E","6",",E","4",",E","0",",E","0",",E","0",",E","0",",E","30",",E","2",",E","20190816",",,E","20190810",",,E","20190808",",,E","12.2",",E,16,","8.2",",,E,10,","35.5",",E,08,","1.4","E","0.8",",E","26.5",",,,E","21.66",",E","26.83",",,,E","16.49",",,,E"
"SPE00120611","2019-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","321.0","E","47.6",",E","15",",E","7",",E","0",",E","0",",E","0",",E","0",",E","29",",E","0",",E","20190909",",,E","20190910",",,E","20190920",",,E","9.9",",E,09,","23.0",",,E,10,","31.7",",E,20,","11.7","E","10.3",",E","85.2",",,,E","19.58",",E","24.87",",,,E","14.28",",,,E"
"SPE00120611","2019-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","343.9","E","22.9",",E","16",",E","8",",E","1",",E","0",",E","0",",E","0",",E","18",",E","0",",E","20191022",",,E","20191019",",,E","20191011",",,E","6.7",",E,22,","28.3",",,E,19,","30.4",",E,11,","61.1","E","49.4",",E","114.5",",,,E","17.48",",E","22.21",",,,E","12.75",",,,E"
"SPE00120611","2019-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","345.2","E","1.3",",E","24",",E","21",",E","3",",E","0",",E","0",",E","0",",E","2",",E","0",",E","20191116",",,E","20191108",",,E","20191101",",,E","1.5",",E,16,","53.1",",,E,08,","24.1",",E,01,","255.6","E","194.5",",E","371.0",",,,E","11.89",",E","15.53",",,,E","8.26",",,,E"
"SPE00120611","2019-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","345.2","E","0.0",",E","12",",E","12",",E","1",",E","0",",E","0",",E","0",",E","2",",E","0",",E","20191231",",,E","20191212",",,E","20191221",",,E","0.3",",E,31,","25.5",",,E,12,","22.8",",E,21,","466.8","E","211.2",",E","117.4",",,,E","11.52",",E","16.35",",,,E","6.69",",,,E"
"SPE00120611","2020-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","12",",E","5",",E","0",",E","0",",E","0",",E","0",",E","1",",E","0",",E","20200112","+,,E","20200118",",,E","20200131",",,E","0.1",",E,12,+","18.1",",,E,18,","22.4",",E,31,","714.7","E","247.9",",E","47.5",",,,E","10.34",",E","15.04",",,,E","5.64",",,,E"
"SPE00120611","2020-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","2.0","E","2.0",",E","10",",E","6",",E","0",",E","0",",E","0",",E","0",",E","5",",E","0",",E","20200220",",,E","20200226",",,E","20200203",",,E","2.7",",E,20,","9.4",",,E,26,","26.0",",E,03,","879.3","E","164.6",",E","38.3",",,,E","12.73",",E","17.85",",,,E","7.60",",,,E"
"SPE00120611","2020-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","2.0","E","0.0",",E","15",",E","12",",E","1",",E","0",",E","0",",E","0",",E","3",",E","0",",E","20200327",",,E","20200306",",,E","20200319",",,E","1.2",",E,27,","29.7",",,E,06,","24.3",",E,19,","1100.5","E","221.2",",E","151.2",",,,E","11.20",",E","16.16",",,,E","6.23",",,,E"
"SPE00120611","2020-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","4.5","E","2.5",",E","13",",E","7",",E","0",",E","0",",E","0",",E","0",",E","14",",E","0",",E","20200403",",,E","20200421",",,E","20200409",",,E","2.4",",E,03,","11.3",",,E,21,","27.0",",E,09,","1183.0","E","82.5",",E","47.1",",,,E","15.67",",E","20.34",",,,E","10.99",",,,E"
"SPE00120611","2020-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","45.5","E","41.0",",E","8",",E","4",",E","0",",E","0",",E","0",",E","0",",E","20",",E","1",",E","20200517",",,E","20200508",",,E","20200528",",,E","7.5",",E,17,","16.4",",,E,08,","32.8",",E,28,","1230.6","E","47.6",",E","46.8",",,,E","18.12",",E","23.58",",,,E","12.66",",,,E"
"SPE00120611","2020-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","78.0","E","32.5",",E","14",",E","10",",E","0",",E","0",",E","0",",E","0",",E","16",",E","1",",E","20200612",",,E","20200604",",,E","20200623",",,E","9.9",",E,12,","24.1",",,E,04,","32.2",",E,23,","1262.9","E","32.3",",E","90.4",",,,E","18.34",",E","22.67",",,,E","14.02",",,,E"
"SPE00120611","2020-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","163.1","E","85.1",",E","11",",E","2",",E","0",",E","0",",E","0",",E","0",",E","29",",E","1",",E","20200704",",,E","20200711",",,E","20200730",",,E","10.5",",E,04,","15.9",",,E,11,","41.5",",E,30,","2.2","E","2.2",",E","27.9",",,,E","21.00",",E","25.86",",,,E","16.15",",,,E"
"SPE00120611","2020-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","285.3","E","122.2",",E","13",",E","7",",E","0",",E","0",",E","0",",E","0",",E","30",",E","4",",E","20200831",",,E","20200829",",,E","20200806",",,E","10.5",",E,31,","19.4",",,E,29,","38.8",",E,06,","5.8","E","3.6",",E","57.1",",,,E","22.16",",E","27.62",",,,E","16.70",",,,E"
"SPE00120611","2020-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","366.1","E","80.8",",E","8",",E","5",",E","1",",E","0",",E","0",",E","0",",E","26",",E","4",",E","20200930",",,E","20200926",",,E","20200913",",,E","9.6",",E,30,","32.9",",,E,26,","37.7",",E,13,","24.6","E","18.8",",E","76.9",",,,E","20.40",",E","26.51",",,,E","14.29",",,,E"
"SPE00120611","2020-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","370.3","E","4.2",",E","22",",E","16",",E","1",",E","0",",E","0",",E","0",",E","10",",E","0",",E","20201017",",,E","20201002",",,E","20201031",",,E","5.0",",E,17,","35.8",",,E,02,","26.5",",E,31,","125.7","E","101.1",",E","194.8",",,,E","15.21",",E","19.79",",,,E","10.63",",,,E"
"SPE00120611","2020-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","375.8","E","5.5",",E","8",",E","5",",E","0",",E","0",",E","0",",E","0",",E","11",",E","0",",E","20201122",",,E","20201106",",,E","20201102",",,E","2.9",",E,22,","10.1",",,E,06,","26.5",",E,02,","247.0","E","121.3",",E","42.6",",,,E","14.47",",E","19.34",",,,E","9.60",",,,E"
"SPE00120611","2020-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","375.9","E","0.1",",E","26",",E","21",",E","3",",E","0",",E","0",",E","0",",E","1",",E","0",",E","20201205",",,E","20201206",",,E","20201222",",,E","1.4",",E,05,","31.3",",,E,06,","23.0",",E,22,","494.4","E","247.4",",E","293.5",",,,E","10.35",",E","13.77",",,,E","6.94",",,,E"
"SPE00120611","2021-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.0","E","0.0",",E","20",",E","17",",E","1",",E","0",",E","2",",E","0",",E","0",",E","0",",E","20210107",",,E","20210104",",,E","20210129","+,,E","-1.6",",E,07,","28.0",",,E,04,","19.9",",E,29,+","790.7","E","296.3",",E","146.8",",,,E","8.77",",E","12.28",",,,E","5.27",",,,E"
"SPE00120611","2021-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.0","E","1.0",",E","13",",E","7",",E","2",",E","0",",E","0",",E","0",",E","3",",E","0",",E","20210211",",,E","20210206",",,E","20210220",",,E","4.7",",E,11,","29.1",",,E,06,","22.3",",E,20,","939.8","E","149.1",",E","97.2",",,,E","13.04",",E","17.16",",,,E","8.93",",,,E"
"SPE00120611","2021-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","11.3","E","10.3",",E","10",",E","4",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","20210310",",,E","20210319",",,E","20210331",",,E","0.2",",E,10,","18.2",",,E,19,","28.7",",E,31,","1152.7","E","212.9",",E","40.1",",,,E","11.80",",E","16.65",",,,E","6.94",",,,E"
"SPE00120611","2021-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","15.6","E","4.3",",E","10",",E","5",",E","0",",E","0",",E","0",",E","0",",E","7",",E","0",",E","20210416",",,E","20210410",",,E","20210424",",,E","1.1",",E,16,","16.3",",,E,10,","26.2",",E,24,","1332.3","E","179.6",",E","48.4",",,,E","12.49",",E","17.46",",,,E","7.52",",,,E"
"SPE00120611","2021-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","22.3","E","6.7",",E","16",",E","5",",E","0",",E","0",",E","0",",E","0",",E","12",",E","0",",E","20210503",",,E","20210531",",,E","20210508",",,E","4.6",",E,03,","23.6",",,E,31,","30.9",",E,08,","1446.0","E","113.7",",E","62.4",",,,E","14.88",",E","20.42",",,,E","9.35",",,,E"
"SPE00120611","2021-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","58.9","E","36.6",",E","12",",E","9",",E","1",",E","0",",E","0",",E","0",",E","21",",E","1",",E","20210605",",,E","20210622",",,E","20210613",",,E","8.9",",E,05,","37.2",",,E,22,","34.1",",E,13,","1474.7","E","28.7",",E","116.1",",,,E","18.60",",E","23.08",",,,E","14.11",",,,E"
"SPE00120611","2021-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","109.1","E","50.2",",E","10",",E","4",",E","0",",E","0",",E","0",",E","0",",E","25",",E","1",",E","20210709",",,E","20210707",",,E","20210705",",,E","10.7",",E,09,","7.1",",,E,07,","34.7",",E,05,","9.8","E","9.8",",E","31.0",",,,E","19.64",",E","23.89",",,,E","15.38",",,,E"
"SPE00120611","2021-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","163.9","E","54.8",",E","6",",E","1",",E","0",",E","0",",E","0",",E","0",",E","27",",E","0",",E","20210802",",,E","20210803",",,E","20210805",",,E","11.9",",E,02,","16.3",",,E,03,","29.0",",E,05,","12.1","E","2.3",",E","22.7",",,,E","20.03",",E","24.61",",,,E","15.45",",,,E"
"SPE00120611","2021-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","248.5","E","84.6",",E","13",",E","8",",E","0",",E","0",",E","0",",E","0",",E","28",",E","4",",E","20210930",",,E","20210920",",,E","20210906",",,E","11.0",",E,30,","18.7",",,E,20,","38.8",",E,06,","21.1","E","9.0",",E","78.5",",,,E","20.85",",E","26.14",",,,E","15.57",",,,E"
"SPE00120611","2021-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","262.9","E","14.4",",E","7",",E","3",",E","0",",E","0",",E","0",",E","0",",E","15",",E","0",",E","20211014",",,E","20211002",",,E","20211020",",,E","6.2",",E,14,","21.9",",,E,02,","29.5",",E,20,","101.0","E","79.9",",E","45.1",",,,E","16.22",",E","22.05",",,,E","10.39",",,,E"
"SPE00120611","2021-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","262.9","E","0.0",",E","16",",E","14",",E","6",",E","0",",E","0",",E","0",",E","0",",E","0",",E","20211119",",,E","20211128",",,E","20211102",",,E","3.6",",E,19,","50.3",",,E,28,","21.0",",E,02,","329.2","E","228.2",",E","353.5",",,,E","10.73",",E","13.96",",,,E","7.49",",,,E"
"SPE00120611","2021-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","262.9","E","0.0",",E","13",",E","13",",E","5",",E","0",",E","0",",E","0",",E","5",",E","0",",E","20211215",",,E","20211201",",,E","20211231",",,E","1.4",",E,15,","42.0",",,E,01,","25.2",",E,31,","518.5","E","189.3",",E","240.7",",,,E","12.23",",E","16.79",",,,E","7.66",",,,E"
"SPE00120611","2022-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.2","E","1.2",",E","12",",E","7",",E","1",",E","0",",E","7",",E","0",",E","2",",E","0",",E","20220123",",,E","20220109",",,E","20220101",",,E","-2.2",",E,23,","37.3",",,E,09,","24.4",",E,01,","814.9","E","296.4",",E","119.8",",,,E","8.81",",E","13.70",",,,E","3.92",",,,E"
"SPE00120611","2022-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.2","E","0.0",",E","10",",E","6",",E","0",",E","0",",E","1",",E","0",",E","2",",E","0",",E","20220226",",,E","20220214",",,E","20220228",",,E","0.0",",E,26,","12.0",",,E,14,","21.7",",E,28,","1046.1","E","231.2",",E","36.7",",,,E","10.08",",E","16.04",",,,E","4.11",",,,E"
"SPE00120611","2022-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","1.2","E","0.0",",E","17",",E","11",",E","1",",E","0",",E","0",",E","0",",E","5",",E","0",",E","20220306",",,E","20220303",",,E","20220301",",,E","4.5",",E,06,","25.8",",,E,03,","22.7",",E,01,","1218.9","E","172.8",",E","123.1",",,,E","12.76",",E","16.81",",,,E","8.71",",,,E"
"SPE00120611","2022-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","3.1","E","1.9",",E","12",",E","8",",E","1",",E","0",",E","0",",E","0",",E","6",",E","0",",E","20220406",",,E","20220420",",,E","20220426",",,E","1.4",",E,06,","37.2",",,E,20,","26.3",",E,26,","1389.1","E","170.2",",E","99.0",",,,E","12.72",",E","17.34",",,,E","8.10",",,,E"
"SPE00120611","2022-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","37.0","E","33.9",",E","6",",E","2",",E","0",",E","0",",E","0",",E","0",",E","17",",E","1",",E","20220506",",,E","20220524",",,E","20220518",",,E","8.3",",E,06,","11.0",",,E,24,","34.2",",E,18,","1441.0","E","51.9",",E","21.2",",,,E","17.75",",E","22.93",",,,E","12.57",",,,E"
"SPE00120611","2022-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","109.6","E","72.6",",E","14",",E","5",",E","0",",E","0",",E","0",",E","0",",E","24",",E","3",",E","20220628",",,E","20220621",",,E","20220618",",,E","10.0",",E,28,","16.4",",,E,21,","40.9",",E,18,","1456.5","E","15.5",",E","50.5",",,,E","20.24",",E","25.30",",,,E","15.18",",,,E"
"SPE00120611","2022-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","244.0","E","134.4",",E","4",",E","1",",E","0",",E","0",",E","0",",E","0",",E","30",",E","10",",E","20220701",",,E","20220729",",,E","20220717",",,E","9.7",",E,01,","2.5",",,E,29,","41.2",",E,17,","1.5","E","1.5",",E","5.9",",,,E","22.62",",E","28.63",",,,E","16.61",",,,E"
"SPE00120611","2022-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","399.5","E","155.5",",E","9",",E","2",",E","0",",E","0",",E","0",",E","0",",E","30",",E","5",",E","20220819",",,E","20220817",",,E","20220811",",,E","14.1",",E,19,","19.5",",,E,17,","39.6",",E,11,","2.0","E","0.5",",E","33.5",",,,E","23.33",",E","28.60",",,,E","18.06",",,,E"
"SPE00120611","2022-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","482.6","E","83.1",",E","9",",E","7",",E","1",",E","0",",E","0",",E","0",",E","22",",E","5",",E","20220921",",,E","20220929",",,E","20220911",",,E","9.1",",E,21,","59.9",",,E,29,","39.4",",E,11,","30.3","E","28.3",",E","106.7",",,,E","20.16",",E","25.81",",,,E","14.51",",,,E"
"SPE00120611","2022-10","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","561.3","E","78.7",",E","5",",E","1",",E","0",",E","0",",E","0",",E","0",",E","28",",E","0",",E","20221001",",,E","20221031",",,E","20221028",",,E","10.7",",E,01,","12.4",",,E,31,","30.4",",E,28,","37.8","E","7.5",",E","16.2",",,,E","20.63",",E","25.50",",,,E","15.76",",,,E"
"SPE00120611","2022-11","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","566.0","E","4.7",",E","17",",E","15",",E","1",",E","0",",E","0",",E","0",",E","10",",E","0",",E","20221130",",,E","20221121",",,E","20221113",",,E","5.1",",E,30,","27.4",",,E,21,","24.2",",E,13,","173.8","E","136.0",",E","173.9",",,,E","13.96",",E","18.67",",,,E","9.24",",,,E"
"SPE00120611","2022-12","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","568.3","E","2.3",",E","11",",E","10",",E","0",",E","0",",E","0",",E","0",",E","3",",E","0",",E","20221211","+,,E","20221203",",,E","20221231",",,E","2.1",",E,11,+","13.2",",,E,03,","23.2",",E,31,","359.3","E","185.5",",E","63.3",",,,E","12.42",",E","16.26",",,,E","8.58",",,,E"
"SPE00120611","2023-01","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.9","E","0.9",",E","21",",E","16",",E","2",",E","0",",E","2",",E","0",",E","1",",E","0",",E","20230121",",,E","20230116",",,E","20230101",",,E","-1.5",",E,21,","94.6",",,E,16,","25.1",",E,01,","656.2","E","296.9",",E","289.8",",,,E","8.79",",E","12.99",",,,E","4.58",",,,E"
"SPE00120611","2023-02","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","0.9","E","0.0",",E","4",",E","3",",E","1",",E","0",",E","5",",E","0",",E","2",",E","0",",E","20230203",",,E","20230222",",,E","20230220",",,E","-0.7",",E,03,","36.1",",,E,22,","25.0",",E,20,","912.1","E","255.9",",E","53.9",",,,E","9.19",",E","14.47",",,,E","3.91",",,,E"
"SPE00120611","2023-03","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","6.5","E","5.6",",E","7",",E","3",",E","0",",E","0",",E","1",",E","0",",E","15",",E","0",",E","20230305",",,E","20230311",",,E","20230329",",,E","-0.6",",E,05,","15.2",",,E,11,","30.1",",E,29,","1050.9","E","138.8",",E","31.9",",,,E","14.04",",E","19.67",",,,E","8.40",",,,E"
"SPE00120611","2023-04","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","10.5","E","4.0",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","9",",E","0",",E","20230405",",,E","20230401",",,E","20230419",",,E","1.3",",E,05,","9.9",",,E,01,","26.8",",E,19,","1183.8","E","132.9",",E","47.0",",,,E","14.04",",E","19.40",",,,E","8.67",",,,E"
"SPE00120611","2023-05","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","23.6","E","13.1",",E","11",",E","8",",E","1",",E","0",",E","0",",E","0",",E","12",",E","1",",E","20230517",",,E","20230511",",,E","20230503",",,E","7.7",",E,17,","40.2",",,E,11,","33.7",",E,03,","1253.4","E","69.6",",E","119.5",",,,E","16.51",",E","21.27",",,,E","11.75",",,,E"
"SPE00120611","2023-06","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","109.4","E","85.8",",E","11",",E","6",",E","1",",E","0",",E","0",",E","0",",E","29",",E","0",",E","20230616",",,E","20230618",",,E","20230624",",,E","13.3",",E,16,","33.5",",,E,18,","31.0",",E,24,","1253.4","E","0.0",",E","75.6",",,,E","21.19",",E","25.77",",,,E","16.61",",,,E"
"SPE00120611","2023-07","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","198.1","E","88.7",",E","10",",E","3",",E","0",",E","0",",E","0",",E","0",",E","31",",E","2",",E","20230722",",,E","20230707",",,E","20230714",",,E","13.5",",E,22,","3.1",",,E,07,","34.7",",E,14,","0.0","E","0.0",",E","18.1",",,,E","21.19",",E","26.00",",,,E","16.39",",,,E"
"SPE00120611","2023-08","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","325.0","E","126.9",",E","13",",E","6",",E","0",",E","0",",E","0",",E","0",",E","31",",E","5",",E","20230807","+,,E","20230828",",,E","20230823",",,E","12.1",",E,07,+","22.2",",,E,28,","44.0",",E,23,","0.2","E","0.2",",E","90.0",",,,E","22.42",",E","27.89",",,,E","16.95",",,,E"
"SPE00120611","2023-09","43.2981","-2.9056","42.0","BILBAO AEROPUERTO, SP","449.7","E","124.7",",E","14",",E","9",",E","1",",E","0",",E","0",",E","0",",E","29",",E","7",",E","20230925","+,,E","20230916",",,E","20230907",",,E","12.0",",E,25,+","31.7",",,E,16,","35.4",",E,07,","4.0","E","3.8",",E","95.3",",,,E","22.36",",E","28.18",",,,E","16.54",",,,E"
